id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,module.src,service,time_in,time_out,time_emit,time_reception
84,COMP_M,ComplexApp,ServiceF,M.G,12,14,0,6,ServiceE,0.09375,859.3676910641083,859.4614410641083,844.366407730775,859.3676910641083
82,SINK_M,ComplexApp,Actuator,M.H,14,1,6,2,ServiceF,0,860.3252410641082,860.3252410641082,840.0973666666664,860.3252410641082
86,COMP_M,ComplexApp,ServiceA,M.A,0,4,1,2,Sensor,1.0,861.3257410641082,862.3257410641082,12.409031513417817,861.3257410641082
86,COMP_M,ComplexApp,ServiceD,M.E,4,10,2,2,ServiceA,1.0,862.3257410641082,863.3257410641082,862.3257410641082,862.3257410641082
78,COMP_M,ComplexApp,ServiceB,M.B,4,6,2,1,ServiceA,2.0,863.2312910641082,865.2312910641082,782.1837910641088,863.2312910641082
86,COMP_M,ComplexApp,ServiceE,M.F,10,12,2,0,ServiceD,0.04,864.3277410641082,864.3677410641081,863.3257410641082,864.3277410641082
83,SINK_M,ComplexApp,Actuator,M.H,14,1,6,2,ServiceF,0,865.4621910641083,865.4621910641083,849.4607743974417,865.4621910641083
85,COMP_M,ComplexApp,ServiceF,M.G,12,14,0,6,ServiceE,0.09375,869.3683577307748,869.4621077307748,854.3670743974416,869.3683577307748
87,COMP_M,ComplexApp,ServiceA,M.A,0,4,1,2,Sensor,1.0,871.1882910641087,872.1882910641087,12.553322577527327,871.1882910641087
87,COMP_M,ComplexApp,ServiceD,M.E,4,10,2,2,ServiceA,1.0,872.1882910641087,873.1882910641087,872.1882910641087,872.1882910641087
79,COMP_M,ComplexApp,ServiceB,M.B,4,6,2,1,ServiceA,2.0,873.2322910641082,875.2322910641082,792.1842910641088,873.2322910641082
87,COMP_M,ComplexApp,ServiceE,M.F,10,12,2,0,ServiceD,0.04,874.1902910641087,874.2302910641087,873.1882910641087,874.1902910641087
84,SINK_M,ComplexApp,Actuator,M.H,14,1,6,2,ServiceF,0,875.4628577307749,875.4628577307749,859.4614410641083,875.4628577307749
86,COMP_M,ComplexApp,ServiceF,M.G,12,14,0,6,ServiceE,0.09375,879.3690243974414,879.4627743974414,864.3677410641081,879.3690243974414
88,COMP_M,ComplexApp,ServiceA,M.A,0,4,1,2,Sensor,1.0,881.1887910641087,882.1887910641087,12.697613641636837,881.1887910641087
88,COMP_M,ComplexApp,ServiceD,M.E,4,10,2,2,ServiceA,1.0,882.1887910641087,883.1887910641087,882.1887910641087,882.1887910641087
-1,COMP_M,ComplexApp,ServiceB,M.B,4,6,2,1,ServiceA,2.0,883.2332910641081,885.2332910641081,800.0,883.2332910641081
88,COMP_M,ComplexApp,ServiceE,M.F,10,12,2,0,ServiceD,0.04,884.1907910641087,884.2307910641086,883.1887910641087,884.1907910641087
85,SINK_M,ComplexApp,Actuator,M.H,14,1,6,2,ServiceF,0,885.4635243974415,885.4635243974415,869.4621077307748,885.4635243974415
87,COMP_M,ComplexApp,ServiceF,M.G,12,14,0,6,ServiceE,0.09375,889.2315743974419,889.3253243974419,874.2302910641087,889.2315743974419
89,COMP_M,ComplexApp,ServiceA,M.A,0,4,1,2,Sensor,1.0,891.1892910641087,892.1892910641087,12.841904705746346,891.1892910641087
89,COMP_M,ComplexApp,ServiceD,M.E,4,10,2,2,ServiceA,1.0,892.1892910641087,893.1892910641087,892.1892910641087,892.1892910641087
80,COMP_M,ComplexApp,ServiceB,M.B,4,6,2,1,ServiceA,2.0,893.2342910641081,895.2342910641081,802.1847910641088,893.2342910641081
89,COMP_M,ComplexApp,ServiceE,M.F,10,12,2,0,ServiceD,0.04,894.1912910641087,894.2312910641086,893.1892910641087,894.1912910641087
86,SINK_M,ComplexApp,Actuator,M.H,14,1,6,2,ServiceF,0,895.464191064108,895.464191064108,879.4627743974414,895.464191064108
88,COMP_M,ComplexApp,ServiceF,M.G,12,14,0,6,ServiceE,0.09375,899.2320743974419,899.3258243974419,884.2307910641086,899.2320743974419
-1,COMP_M,ComplexApp,ServiceD,M.E,4,10,2,2,ServiceA,1.0,900,901.0,900.0,900.0
90,COMP_M,ComplexApp,ServiceA,M.A,0,4,1,2,Sensor,1.0,901.1897910641087,902.1897910641087,12.986195769855856,901.1897910641087
-1,COMP_M,ComplexApp,ServiceE,M.F,10,12,2,0,ServiceD,0.04,902.002,902.0419999999999,900.0,902.002
90,COMP_M,ComplexApp,ServiceD,M.E,4,10,2,2,ServiceA,1.0,902.1897910641087,903.1897910641087,902.1897910641087,902.1897910641087
-1,COMP_M,ComplexApp,ServiceE,M.F,10,12,2,0,ServiceD,0.04,903.0029999999999,903.0429999999999,901.0,903.0029999999999
81,COMP_M,ComplexApp,ServiceB,M.B,4,6,2,1,ServiceA,2.0,903.2352910641081,905.2352910641081,812.1852910641088,903.2352910641081
90,COMP_M,ComplexApp,ServiceE,M.F,10,12,2,0,ServiceD,0.04,905.0049999999999,905.0449999999998,903.1897910641087,905.0049999999999
87,SINK_M,ComplexApp,Actuator,M.H,14,1,6,2,ServiceF,0,905.3267410641085,905.3267410641085,889.3253243974419,905.3267410641085
89,COMP_M,ComplexApp,ServiceF,M.G,12,14,0,6,ServiceE,0.09375,909.2325743974419,909.3263243974419,894.2312910641086,909.2325743974419
91,COMP_M,ComplexApp,ServiceA,M.A,0,4,1,2,Sensor,1.0,911.1902910641087,912.1902910641087,13.130486833965366,911.1902910641087
91,COMP_M,ComplexApp,ServiceD,M.E,4,10,2,2,ServiceA,1.0,912.1902910641087,913.1902910641087,912.1902910641087,912.1902910641087
82,COMP_M,ComplexApp,ServiceB,M.B,4,6,2,1,ServiceA,2.0,913.2362910641081,915.2362910641081,822.3230743974419,913.2362910641081
91,COMP_M,ComplexApp,ServiceE,M.F,10,12,2,0,ServiceD,0.04,914.1922910641086,914.2322910641086,913.1902910641087,914.1922910641086
-1,COMP_M,ComplexApp,ServiceF,M.G,12,14,0,6,ServiceE,0.09375,915.0012833333333,915.0950333333333,900.0,915.0012833333333
88,SINK_M,ComplexApp,Actuator,M.H,14,1,6,2,ServiceF,0,915.3272410641085,915.3272410641085,899.3258243974419,915.3272410641085
-1,COMP_M,ComplexApp,ServiceF,M.G,12,14,0,6,ServiceE,0.09375,920.0017499999999,920.0954999999999,902.0419999999999,920.0017499999999
-1,SINK_M,ComplexApp,Actuator,M.H,14,1,6,2,ServiceF,0,920.3275743974418,920.3275743974418,900.0,920.3275743974418
92,COMP_M,ComplexApp,ServiceA,M.A,0,4,1,2,Sensor,1.0,921.3280743974418,922.3280743974418,13.274777898074875,921.3280743974418
92,COMP_M,ComplexApp,ServiceD,M.E,4,10,2,2,ServiceA,1.0,922.3280743974418,923.3280743974418,922.3280743974418,922.3280743974418
83,COMP_M,ComplexApp,ServiceB,M.B,4,6,2,1,ServiceA,2.0,923.237291064108,925.237291064108,832.3237410641085,923.237291064108
92,COMP_M,ComplexApp,ServiceE,M.F,10,12,2,0,ServiceD,0.04,924.3300743974418,924.3700743974417,923.3280743974418,924.3300743974418
-1,COMP_M,ComplexApp,ServiceF,M.G,12,14,0,6,ServiceE,0.09375,925.0022166666665,925.0959666666665,903.0429999999999,925.0022166666665
89,SINK_M,ComplexApp,Actuator,M.H,14,1,6,2,ServiceF,0,925.3279077307751,925.3279077307751,909.3263243974419,925.3279077307751
90,COMP_M,ComplexApp,ServiceF,M.G,12,14,0,6,ServiceE,0.09375,930.0026833333332,930.0964333333332,905.0449999999998,930.0026833333332
-1,SINK_M,ComplexApp,Actuator,M.D,8,1,8,2,ServiceC,0,930.3282410641084,930.3282410641084,900.0,930.3282410641084
93,COMP_M,ComplexApp,ServiceA,M.A,0,4,1,2,Sensor,1.0,931.3287410641084,932.3287410641084,13.419068962184385,931.3287410641084
93,COMP_M,ComplexApp,ServiceD,M.E,4,10,2,2,ServiceA,1.0,932.3287410641084,933.3287410641084,932.3287410641084,932.3287410641084
84,COMP_M,ComplexApp,ServiceB,M.B,4,6,2,1,ServiceA,2.0,933.238291064108,935.238291064108,842.3244077307751,933.238291064108
93,COMP_M,ComplexApp,ServiceE,M.F,10,12,2,0,ServiceD,0.04,934.3307410641083,934.3707410641083,933.3287410641084,934.3307410641083
91,COMP_M,ComplexApp,ServiceF,M.G,12,14,0,6,ServiceE,0.09375,935.0031499999998,935.0968999999998,914.2322910641086,935.0031499999998
-1,SINK_M,ComplexApp,Actuator,M.H,14,1,6,2,ServiceF,0,935.3285743974417,935.3285743974417,915.0950333333333,935.3285743974417
92,COMP_M,ComplexApp,ServiceF,M.G,12,14,0,6,ServiceE,0.09375,940.0036166666664,940.0973666666664,924.3700743974417,940.0036166666664
-1,SINK_M,ComplexApp,Actuator,M.H,14,1,6,2,ServiceF,0,940.328907730775,940.328907730775,920.0954999999999,940.328907730775
94,COMP_M,ComplexApp,ServiceA,M.A,0,4,1,2,Sensor,1.0,941.329407730775,942.329407730775,13.563360026293894,941.329407730775
94,COMP_M,ComplexApp,ServiceD,M.E,4,10,2,2,ServiceA,1.0,942.329407730775,943.329407730775,942.329407730775,942.329407730775
85,COMP_M,ComplexApp,ServiceB,M.B,4,6,2,1,ServiceA,2.0,943.239291064108,945.239291064108,852.3250743974417,943.239291064108
94,COMP_M,ComplexApp,ServiceE,M.F,10,12,2,0,ServiceD,0.04,944.3314077307749,944.3714077307749,943.329407730775,944.3314077307749
-1,SINK_M,ComplexApp,Actuator,M.H,14,1,6,2,ServiceF,0,945.3292410641083,945.3292410641083,925.0959666666665,945.3292410641083
93,COMP_M,ComplexApp,ServiceF,M.G,12,14,0,6,ServiceE,0.09375,949.3720243974416,949.4657743974416,934.3707410641083,949.3720243974416
90,SINK_M,ComplexApp,Actuator,M.H,14,1,6,2,ServiceF,0,950.3295743974415,950.3295743974415,930.0964333333332,950.3295743974415
95,COMP_M,ComplexApp,ServiceA,M.A,0,4,1,2,Sensor,1.0,951.3300743974415,952.3300743974415,13.707651090403404,951.3300743974415
95,COMP_M,ComplexApp,ServiceD,M.E,4,10,2,2,ServiceA,1.0,952.3300743974415,953.3300743974415,952.3300743974415,952.3300743974415
86,COMP_M,ComplexApp,ServiceB,M.B,4,6,2,1,ServiceA,2.0,953.240291064108,955.240291064108,862.3257410641082,953.240291064108
95,COMP_M,ComplexApp,ServiceE,M.F,10,12,2,0,ServiceD,0.04,954.3320743974415,954.3720743974415,953.3300743974415,954.3320743974415
91,SINK_M,ComplexApp,Actuator,M.H,14,1,6,2,ServiceF,0,955.3299077307748,955.3299077307748,935.0968999999998,955.3299077307748
94,COMP_M,ComplexApp,ServiceF,M.G,12,14,0,6,ServiceE,0.09375,959.3726910641082,959.4664410641082,944.3714077307749,959.3726910641082
92,SINK_M,ComplexApp,Actuator,M.H,14,1,6,2,ServiceF,0,960.3302410641081,960.3302410641081,940.0973666666664,960.3302410641081
96,COMP_M,ComplexApp,ServiceA,M.A,0,4,1,2,Sensor,1.0,961.3307410641081,962.3307410641081,13.851942154512914,961.3307410641081
96,COMP_M,ComplexApp,ServiceD,M.E,4,10,2,2,ServiceA,1.0,962.3307410641081,963.3307410641081,962.3307410641081,962.3307410641081
87,COMP_M,ComplexApp,ServiceB,M.B,4,6,2,1,ServiceA,2.0,963.2412910641079,965.2412910641079,872.1882910641087,963.2412910641079
96,COMP_M,ComplexApp,ServiceE,M.F,10,12,2,0,ServiceD,0.04,964.3327410641081,964.372741064108,963.3307410641081,964.3327410641081
93,SINK_M,ComplexApp,Actuator,M.H,14,1,6,2,ServiceF,0,965.4671910641082,965.4671910641082,949.4657743974416,965.4671910641082
95,COMP_M,ComplexApp,ServiceF,M.G,12,14,0,6,ServiceE,0.09375,969.3733577307747,969.4671077307747,954.3720743974415,969.3733577307747
97,COMP_M,ComplexApp,ServiceA,M.A,0,4,1,2,Sensor,1.0,971.1932910641086,972.1932910641086,13.996233218622423,971.1932910641086
97,COMP_M,ComplexApp,ServiceD,M.E,4,10,2,2,ServiceA,1.0,972.1932910641086,973.1932910641086,972.1932910641086,972.1932910641086
88,COMP_M,ComplexApp,ServiceB,M.B,4,6,2,1,ServiceA,2.0,973.2422910641079,975.2422910641079,882.1887910641087,973.2422910641079
97,COMP_M,ComplexApp,ServiceE,M.F,10,12,2,0,ServiceD,0.04,974.1952910641086,974.2352910641085,973.1932910641086,974.1952910641086
94,SINK_M,ComplexApp,Actuator,M.H,14,1,6,2,ServiceF,0,975.4678577307748,975.4678577307748,959.4664410641082,975.4678577307748
96,COMP_M,ComplexApp,ServiceF,M.G,12,14,0,6,ServiceE,0.09375,979.3740243974413,979.4677743974413,964.372741064108,979.3740243974413
98,COMP_M,ComplexApp,ServiceA,M.A,0,4,1,2,Sensor,1.0,981.1937910641086,982.1937910641086,14.140524282731933,981.1937910641086
98,COMP_M,ComplexApp,ServiceD,M.E,4,10,2,2,ServiceA,1.0,982.1937910641086,983.1937910641086,982.1937910641086,982.1937910641086
89,COMP_M,ComplexApp,ServiceB,M.B,4,6,2,1,ServiceA,2.0,983.2432910641079,985.2432910641079,892.1892910641087,983.2432910641079
98,COMP_M,ComplexApp,ServiceE,M.F,10,12,2,0,ServiceD,0.04,984.1957910641086,984.2357910641085,983.1937910641086,984.1957910641086
95,SINK_M,ComplexApp,Actuator,M.H,14,1,6,2,ServiceF,0,985.4685243974413,985.4685243974413,969.4671077307747,985.4685243974413
97,COMP_M,ComplexApp,ServiceF,M.G,12,14,0,6,ServiceE,0.09375,989.2365743974418,989.3303243974418,974.2352910641085,989.2365743974418
99,COMP_M,ComplexApp,ServiceA,M.A,0,4,1,2,Sensor,1.0,991.1942910641086,992.1942910641086,14.284815346841443,991.1942910641086
99,COMP_M,ComplexApp,ServiceD,M.E,4,10,2,2,ServiceA,1.0,992.1942910641086,993.1942910641086,992.1942910641086,992.1942910641086
-1,COMP_M,ComplexApp,ServiceB,M.B,4,6,2,1,ServiceA,2.0,993.2442910641079,995.2442910641079,900.0,993.2442910641079
99,COMP_M,ComplexApp,ServiceE,M.F,10,12,2,0,ServiceD,0.04,994.1962910641086,994.2362910641085,993.1942910641086,994.1962910641086
96,SINK_M,ComplexApp,Actuator,M.H,14,1,6,2,ServiceF,0,995.4691910641079,995.4691910641079,979.4677743974413,995.4691910641079
98,COMP_M,ComplexApp,ServiceF,M.G,12,14,0,6,ServiceE,0.09375,999.2370743974418,999.3308243974418,984.2357910641085,999.2370743974418
